precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9427,364,108,1,733,0,963,259
9428,362,100,1,754,0,963,287
9429,362,95,1,707,0,909,245
9431,432,120,1,821,1,1024,257
9432,348,134,1,718,1,913,232
9433,381,103,1,759,1,973,269
9434,428,92,1,803,1,997,276
9435,399,106,1,765,0,969,250
9436,381,128,1,783,0,994,265
9437,337,107,1,713,1,954,258
9438,408,115,1,791,0,1000,262
9439,337,121,1,690,0,903,229
9441,468,76,1,800,2,1004,247
9442,410,121,1,809,0,1027,271
9443,390,96,1,748,2,937,254
9444,323,128,1,720,1,955,258
9445,410,90,1,751,0,993,240
9446,442,121,1,912,0,1084,340
9447,449,107,1,761,0,954,197
9448,371,109,1,728,2,950,237
9449,273,92,1,639,1,820,268
9451,195,44,1,370,1,438,126
9452,340,92,1,701,0,829,260
9453,208,58,1,415,0,502,143
9501,76,18,1,131,0,153,33
9502,127,25,1,209,1,233,54
9503,366,99,1,674,1,822,193
9505,369,74,1,617,1,804,171
9506,386,50,1,602,1,810,163
9507,435,70,1,638,0,783,128
9508,493,72,1,720,0,862,149
9509,460,76,1,661,0,758,116
9511,344,65,1,529,1,630,111
9512,490,70,1,709,0,848,143
9513,536,79,1,766,0,952,147
9514,571,100,1,832,1,959,154
9515,416,80,1,646,0,748,143
9516,486,94,1,763,1,922,176
9517,478,106,1,713,1,854,114
9518,469,81,1,707,0,826,140
9519,531,103,1,790,0,922,148
9521,556,109,1,827,1,947,148
9701,360,83,1,571,0,664,123
9702,422,74,1,640,0,760,135
9703,479,103,1,818,0,989,231
9704,506,97,1,836,2,971,221
9705,536,97,1,836,0,954,190
9706,31,7,1,54,0,54,15
9707,384,52,1,679,0,805,240
9708,498,102,1,829,1,956,214
9709,432,107,1,848,0,1029,298
9711,324,66,1,572,0,643,173
9712,323,63,1,593,1,656,196
9713,413,90,1,782,1,974,270
9714,420,87,1,825,0,941,307
9715,268,49,1,521,0,580,191
9716,443,88,1,791,0,975,257
9717,464,96,1,837,0,993,279
9718,419,60,1,755,0,859,266
9719,421,65,1,755,0,880,265
9721,345,47,1,575,0,657,178
9722,282,58,1,543,0,634,189
9723,163,60,1,396,1,478,170
9724,372,95,1,824,0,978,347
9725,400,109,1,783,0,985,280
9726,324,98,1,606,1,782,174
9727,194,45,1,396,0,454,154
9728,410,65,1,805,0,937,324
9729,361,66,1,708,1,802,272
9731,257,30,1,485,0,548,195
9732,47,4,1,71,0,76,20
9733,127,17,1,204,0,221,61
9734,290,48,1,535,0,603,180
9735,366,72,1,699,0,807,255
9736,381,55,1,651,0,729,208
9737,453,70,1,715,0,782,189
9738,356,95,1,680,0,850,219
9739,380,94,1,681,1,912,203
9741,271,216,1,679,0,1064,190
9742,248,75,1,530,0,669,204
9743,500,117,1,907,0,1159,282
9744,393,98,1,763,0,968,244
9745,406,95,1,762,2,1052,251
9746,409,73,1,783,0,903,284
9747,437,103,1,797,1,989,252
9748,433,90,1,809,0,981,276
9749,372,77,1,686,0,969,230
9751,487,95,1,908,0,1011,310
9752,350,46,1,626,1,721,225
9753,380,63,1,636,0,777,193
9754,399,52,1,648,0,744,184
9755,295,41,1,492,0,605,155
9756,376,91,1,784,0,980,307
9801,182,41,1,339,1,434,111
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
