precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7045,228,39,1,531,0,803,261
7046,122,23,1,319,0,435,168
7047,221,46,1,602,1,858,327
7048,157,59,1,518,1,877,298
7049,211,62,1,534,3,829,254
7051,233,65,1,612,1,909,307
7052,266,53,1,675,0,894,351
7053,180,39,1,462,0,552,230
7054,150,54,1,683,2,1068,475
7101,23,14,1,126,0,150,88
7201,294,89,1,868,1,983,515
7202,275,62,1,752,0,885,405
7203,251,72,1,840,0,950,495
7204,278,71,1,833,1,933,470
7205,279,75,1,815,0,903,455
7206,110,25,1,340,0,390,202
7207,172,67,1,595,2,712,347
7208,151,77,1,539,1,635,302
7209,159,33,1,491,0,563,290
7301,260,86,1,813,0,1080,465
7302,276,68,1,732,0,862,383
7303,272,91,1,851,0,1032,487
7304,276,80,1,828,0,993,467
7305,282,63,1,772,0,906,407
7306,288,88,1,882,1,1076,476
7307,214,73,1,674,2,826,375
7308,195,47,1,548,0,641,300
7309,223,77,1,764,0,897,452
7311,251,98,1,853,1,986,485
7312,293,80,1,768,0,874,388
7313,248,78,1,798,0,1001,454
7314,164,89,1,511,1,833,246
7315,172,70,1,597,0,783,343
7316,209,72,1,661,0,893,375
7317,271,67,1,743,0,938,390
7318,201,94,1,689,0,788,381
7319,295,106,1,908,0,1123,491
7321,183,66,1,493,0,683,237
7322,175,105,1,526,0,937,240
7323,211,67,1,727,0,888,437
7324,170,69,1,601,0,756,348
7325,237,95,1,792,1,973,446
7326,228,84,1,749,1,922,426
7327,159,76,1,434,1,762,196
7328,184,119,1,617,0,1024,314
7329,175,48,1,454,0,607,229
7331,292,68,1,793,1,933,417
7332,169,60,1,718,1,889,478
7333,262,101,1,888,1,1101,509
7334,226,71,1,774,0,963,463
7335,286,81,1,894,1,1002,510
7336,296,99,1,883,1,1017,474
7337,252,73,1,755,1,944,418
7338,226,123,1,695,0,1005,337
7339,105,52,1,495,0,660,334
7341,182,74,1,765,0,974,499
7342,233,76,1,791,0,1034,476
7343,133,58,1,618,1,746,422
7344,244,84,1,916,1,1143,581
7345,212,87,1,891,2,1186,579
7346,164,70,1,762,0,991,519
7347,145,77,1,841,0,1085,601
7348,153,62,1,647,1,957,417
7349,215,82,1,771,0,1006,463
7501,177,53,1,522,0,574,285
7502,207,71,1,694,0,808,406
7503,186,58,1,688,0,808,435
7504,74,67,1,420,0,503,265
7505,177,60,1,762,1,915,508
7506,175,78,1,798,0,1018,524
7507,148,50,1,631,0,992,430
7508,180,59,1,606,0,735,359
7509,204,66,1,825,1,1006,544
7512,143,35,1,493,0,638,310
7513,119,67,1,601,1,836,410
7514,74,63,1,544,2,886,399
7515,148,64,1,710,0,898,492
7516,228,70,1,759,1,907,455
7517,196,56,1,826,0,956,566
7518,181,59,1,858,2,993,609
7519,128,65,1,676,0,802,473
7521,139,43,1,726,1,854,533
7522,134,48,1,742,0,848,553
7523,114,42,1,689,1,821,525
7524,91,45,1,532,0,728,390
7525,95,42,1,636,0,870,489
7526,148,59,1,858,0,999,634
7527,126,37,1,624,0,773,447
7529,141,55,1,860,0,992,658
7531,145,52,1,805,0,954,603
7532,180,67,1,741,0,886,486
7533,183,54,1,910,0,1025,660
7534,171,49,1,775,2,967,544
7535,152,41,1,711,3,807,509
7536,160,55,1,775,0,895,552
7537,120,51,1,664,0,783,486
7538,134,53,1,736,0,831,538
7539,147,49,1,821,1,978,621
7541,149,35,1,728,0,865,541
7542,122,39,1,756,0,906,590
7543,154,56,1,806,2,993,591
7544,146,62,1,821,2,962,606
7545,167,55,1,833,0,970,603
7546,174,65,1,817,0,935,568
7547,140,61,1,837,0,1057,621
7548,167,67,1,894,2,1135,651
7549,192,58,1,734,0,854,476
