precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9203,231,81,1,857,0,1006,531
9204,218,52,1,733,0,849,454
9205,224,62,1,652,0,760,357
9206,258,77,1,822,1,960,478
9207,240,73,1,845,0,980,519
9208,255,85,1,897,0,1028,546
9209,176,62,1,646,0,750,395
9211,235,87,1,778,0,910,446
9212,221,76,1,746,0,857,433
9213,299,80,1,853,0,987,466
9214,149,45,1,539,0,632,341
9215,167,44,1,566,0,645,346
9216,223,78,1,726,1,861,405
9217,237,56,1,662,1,761,355
9218,240,65,1,730,1,868,410
9219,229,91,1,719,1,829,392
9221,178,42,1,637,0,662,412
9222,244,65,1,811,0,889,481
9223,164,70,1,573,0,664,330
9224,257,76,1,863,0,993,517
9225,309,104,1,926,1,994,489
9226,275,66,1,833,0,960,482
9227,241,42,1,665,0,759,371
9228,237,53,1,651,1,725,357
9229,193,41,1,555,0,615,314
9231,395,52,1,869,1,1006,413
9232,260,59,1,695,1,746,364
9233,261,63,1,736,0,816,405
9234,217,58,1,664,0,759,372
9235,261,55,1,818,0,907,489
9236,223,44,1,600,0,682,320
9237,265,64,1,824,0,941,481
9238,280,62,1,809,0,846,451
9239,288,77,1,838,0,885,458
9241,318,79,1,894,0,1027,483
9242,307,67,1,885,1,1023,501
