precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7921,357,55,1,694,1,970,276
7922,374,58,1,705,1,884,262
7923,400,52,1,689,0,930,236
7924,368,68,1,696,0,883,256
7925,253,36,1,483,0,591,191
7926,374,59,1,695,0,820,250
7927,340,55,1,688,2,782,288
7928,444,53,1,849,0,976,342
7929,380,50,1,780,0,871,347
7931,328,52,1,687,0,765,300
7932,202,36,1,482,1,557,253
7933,4,1,1,7,0,8,2
7934,380,63,1,772,2,888,322
7935,431,59,1,851,1,949,353
7936,406,52,1,764,0,876,300
7937,413,60,1,780,1,909,298
7938,359,41,1,636,0,808,233
7939,295,41,1,593,0,674,249
7941,327,67,1,655,0,790,258
7942,361,54,1,769,1,950,338
7943,363,65,1,780,0,938,349
7944,344,53,1,692,1,830,290
7945,302,73,1,663,1,926,281
7946,322,65,1,716,0,976,321
7947,326,81,1,717,0,964,304
7948,371,75,1,721,0,933,265
7949,208,53,1,433,0,594,169
7951,292,72,1,645,1,841,273
7952,349,53,1,651,2,865,236
7953,322,58,1,677,0,853,296
7954,0,0,1,0,0,0,0
7955,308,70,1,684,0,899,298
7956,243,68,1,579,1,779,257
7957,253,44,1,524,0,664,223
7958,103,26,1,199,0,291,67
9001,80,16,1,197,0,269,100
9101,350,94,1,740,2,899,286
9102,368,105,1,817,0,989,332
9103,340,96,1,786,0,971,344
9104,362,91,1,795,1,1004,327
9105,335,93,1,817,3,975,379
9106,348,100,1,819,0,938,357
9107,316,87,1,679,0,859,266
9108,339,75,1,691,0,815,272
9109,312,94,1,749,0,875,339
9111,295,91,1,637,0,785,243
9112,347,88,1,804,0,975,362
9113,345,97,1,853,0,1008,398
9114,340,113,1,749,2,913,290
9115,340,103,1,761,0,948,307
9116,372,108,1,811,1,986,312
9117,298,64,1,670,0,785,303
9118,363,114,1,780,1,987,290
9119,388,94,1,744,0,911,260
9121,367,90,1,758,3,950,287
9122,340,107,1,769,0,976,314
9123,340,103,1,740,1,902,296
9124,329,101,1,730,0,940,292
9125,329,98,1,740,1,911,301
9126,350,118,1,820,1,978,348
9127,344,108,1,819,0,985,364
9128,303,96,1,727,0,859,324
9129,286,75,1,621,1,772,251
9131,305,79,1,661,0,806,270
9132,319,90,1,701,2,898,284
9133,357,109,1,888,1,1083,416
9134,308,121,1,767,4,937,321
9135,290,77,1,652,0,831,277
9136,383,85,1,788,1,952,311
9137,389,103,1,785,0,977,279
9138,368,91,1,771,2,930,300
9139,383,95,1,831,0,1004,345
9141,390,84,1,794,1,963,314
9142,396,88,1,843,1,1003,348
9143,363,92,1,747,0,921,277
9144,362,96,1,832,0,983,363
9145,355,77,1,753,1,889,312
9146,398,109,1,799,0,929,287
9147,364,95,1,818,2,983,348
9148,379,88,1,869,0,1007,388
9149,412,112,1,842,0,976,304
9151,300,86,1,704,2,858,303
9152,251,129,1,636,0,842,245
9201,397,84,1,893,0,1047,408
9202,269,131,1,806,0,962,403
9203,264,145,1,857,0,1006,434
9204,233,100,1,733,0,849,391
9205,190,103,1,652,1,760,349
9206,245,120,1,822,2,960,447
9207,272,121,1,845,1,980,438
9208,255,150,1,897,1,1028,480
9209,196,87,1,646,0,750,350
9211,220,150,1,778,0,910,398
9212,223,119,1,746,2,857,386
9213,300,134,1,853,0,987,411
9214,170,79,1,539,0,632,286
9215,188,78,1,566,0,645,291
9216,205,121,1,726,1,861,380
9217,217,100,1,662,0,761,332
9218,217,108,1,730,1,868,390
9219,221,140,1,719,0,829,352
9221,185,61,1,637,1,662,385
9222,235,103,1,811,0,889,452
9223,182,75,1,573,0,664,307
9224,263,114,1,863,0,993,473
9225,299,159,1,926,0,994,445
9226,272,129,1,833,0,960,422
9227,242,69,1,665,1,759,342
9228,207,68,1,651,0,725,373
9229,190,68,1,555,0,615,290
9231,341,95,1,869,1,1006,424
9232,221,82,1,695,0,746,381
9233,224,89,1,736,1,816,415
9234,207,86,1,664,0,759,354
9235,240,103,1,818,0,907,462
9236,182,74,1,600,0,682,331
9237,267,105,1,824,0,941,438
9238,248,111,1,809,1,846,433
9239,254,130,1,838,0,885,439
9241,274,129,1,894,0,1027,477
9242,255,130,1,885,1,1023,490
9243,187,76,1,555,0,611,284
9244,252,135,1,824,0,940,428
9245,223,74,1,627,0,725,320
9246,289,116,1,842,1,964,424
9247,295,133,1,885,0,1004,446
9248,279,122,1,846,1,955,434
9249,275,99,1,807,0,926,418
9251,317,112,1,871,1,982,433
9252,338,93,1,837,0,943,393
9253,232,110,1,709,0,808,355
9254,295,122,1,871,2,951,440
9255,194,62,1,518,0,577,255
9256,147,29,1,342,0,403,161
9257,133,39,1,287,0,339,107
9258,255,68,1,645,3,715,314
9401,394,120,1,815,1,1014,294
9402,407,114,1,816,0,1028,286
9403,357,79,1,739,0,933,295
9404,377,84,1,744,2,921,277
9405,331,84,1,699,2,818,271
9406,369,94,1,791,0,916,322
9407,327,103,1,728,2,941,287
9408,362,98,1,704,2,879,237
9409,245,81,1,524,1,626,197
9411,392,109,1,840,1,1051,316
9412,343,90,1,703,0,885,269
9413,345,116,1,742,0,907,267
9414,321,91,1,740,1,894,320
9415,276,92,1,637,0,798,263
9416,339,112,1,806,1,1018,345
9417,299,87,1,604,1,759,211
9418,277,88,1,642,1,814,266
9419,322,108,1,708,0,902,271
9421,320,107,1,732,1,929,302
9422,382,127,1,887,1,1082,365
9423,327,96,1,718,2,909,287
9424,348,75,1,756,0,951,324
9425,356,119,1,748,1,964,266
9426,308,98,1,663,0,835,250
9427,334,101,1,733,0,963,296
9428,331,106,1,754,0,963,312
9429,329,85,1,707,0,909,288
9431,366,112,1,821,2,1024,330
9432,313,119,1,718,0,913,283
9433,329,110,1,759,0,973,315
9434,334,94,1,803,1,997,368
9435,355,109,1,765,1,969,290
9436,343,127,1,783,0,994,304
9437,304,110,1,713,0,954,289
9438,349,123,1,791,1,1000,312
9439,306,112,1,690,0,903,269
9441,346,85,1,800,0,1004,362
9442,369,122,1,809,1,1027,310
9443,311,97,1,748,0,937,334
9444,312,122,1,720,0,955,276
9445,351,91,1,751,1,993,297
9446,429,112,1,912,0,1084,362
9447,325,108,1,761,0,954,320
9448,328,119,1,728,0,950,272
9449,298,91,1,639,0,820,245
9451,183,38,1,370,0,438,145
9452,320,86,1,701,0,829,286
9453,199,54,1,415,0,502,156
9501,44,16,1,131,0,153,67
9502,84,22,1,209,0,233,101
9503,231,106,1,674,0,822,322
9505,282,70,1,617,1,804,262
9506,255,50,1,602,2,810,293
9507,273,68,1,638,0,783,292
9508,326,74,1,720,0,862,314
9509,300,73,1,661,0,758,279
9511,261,63,1,529,0,630,197
9512,311,66,1,709,0,848,326
9513,338,84,1,766,1,952,339
9514,385,96,1,832,0,959,345
9515,304,71,1,646,0,748,264
9516,340,106,1,763,3,922,308
9517,317,97,1,713,0,854,285
9518,300,82,1,707,0,826,308
9519,347,103,1,790,0,922,332
9521,353,122,1,827,0,947,339
9701,261,87,1,571,1,664,217
9702,290,74,1,640,0,760,267
9703,383,79,1,818,0,989,351
9704,379,104,1,836,2,971,341
9705,370,101,1,836,0,954,352
9706,25,6,1,54,0,54,22
9707,298,49,1,679,0,805,329
9708,354,108,1,829,2,956,351
9709,390,99,1,848,0,1029,348
9711,237,69,1,572,1,643,256
9712,261,63,1,593,1,656,258
9713,357,84,1,782,0,974,333
9714,349,91,1,825,0,941,374
9715,163,58,1,521,0,580,287
9716,329,101,1,791,2,975,356
9717,386,86,1,837,1,993,366
9718,288,69,1,755,1,859,387
9719,298,70,1,755,0,880,383
9721,227,49,1,575,0,657,294
9722,234,56,1,543,2,634,237
9723,156,58,1,396,1,478,179
9724,356,92,1,824,0,978,366
9725,360,104,1,783,0,985,325
9726,283,112,1,606,0,782,202
9727,143,44,1,396,2,454,204
9728,328,66,1,805,0,937,405
9729,248,64,1,708,2,802,386
9731,186,27,1,485,0,548,269
9732,40,2,1,71,0,76,29
9733,86,15,1,204,0,221,104
9734,176,58,1,535,0,603,284
9735,266,77,1,699,0,807,350
9736,285,49,1,651,1,729,309
9737,301,71,1,715,1,782,339
9738,313,90,1,680,1,850,266
9739,317,102,1,681,1,912,258
9741,272,225,1,679,0,1064,180
9742,225,76,1,530,1,669,225
9743,404,119,1,907,0,1159,376
9744,352,113,1,763,0,968,270
9745,357,102,1,762,1,1052,294
9746,323,68,1,783,0,903,375
9747,371,100,1,797,0,989,322
9748,337,82,1,809,2,981,378
9749,307,86,1,686,0,969,286
9751,400,96,1,908,1,1011,395
9752,305,48,1,626,1,721,268
9753,314,53,1,636,0,777,269
9754,283,58,1,648,0,744,294
9755,225,43,1,492,1,605,222
9756,321,96,1,784,1,980,356
9801,166,48,1,339,0,434,121
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
