OBJECTID,precinct_id,num_blocks,total_population,hispanic_or_latino,NeighRep,SupDist,DISTRICT,CongDist,BARTDist,white,two_or_more_races,one_race_total,AssemDist,PREC_2010,native_hawaiian_and_other_pacif,PREC_2012,asian,total_population_not_hispanic_o,black_or_african_american,american_indian_and_alaska_nati,some_other_race
264,7806,4,943.000000000000000,71.000000000000000,UPRMKT/EURKA,8,08,12,9,731.000000000000000,44.000000000000000,899.000000000000000,17,3802,4.000000000000000,7806,92.000000000000000,872.000000000000000,47.000000000000000,3.000000000000000,22.000000000000000
265,7807,5,853.000000000000000,94.000000000000000,UPRMKT/EURKA,8,08,12,9,676.000000000000000,54.000000000000000,799.000000000000000,17,3812,0.000000000000000,7807,79.000000000000000,759.000000000000000,21.000000000000000,4.000000000000000,19.000000000000000
266,7808,3,837.000000000000000,92.000000000000000,UPRMKT/EURKA,8,08,12,9,584.000000000000000,47.000000000000000,790.000000000000000,17,3806,2.000000000000000,7808,115.000000000000000,745.000000000000000,47.000000000000000,7.000000000000000,35.000000000000000
267,7809,9,1064.000000000000000,144.000000000000000,UPRMKT/EURKA,8,08,12,9,695.000000000000000,67.000000000000000,997.000000000000000,17,3804,1.000000000000000,7809,164.000000000000000,920.000000000000000,82.000000000000000,0.000000000000000,55.000000000000000
268,7811,12,1003.000000000000000,209.000000000000000,MISSION,8,08,12,9,765.000000000000000,45.000000000000000,958.000000000000000,17,3622,3.000000000000000,7811,111.000000000000000,794.000000000000000,29.000000000000000,2.000000000000000,48.000000000000000
269,7812,7,1043.000000000000000,138.000000000000000,MISSION,8,08,12,9,762.000000000000000,35.000000000000000,1008.000000000000000,17,3807,0.000000000000000,7812,154.000000000000000,905.000000000000000,37.000000000000000,9.000000000000000,46.000000000000000
270,7813,9,1188.000000000000000,187.000000000000000,UPRMKT/EURKA,8,08,12,9,885.000000000000000,39.000000000000000,1149.000000000000000,17,3814,1.000000000000000,7813,171.000000000000000,1001.000000000000000,21.000000000000000,6.000000000000000,65.000000000000000
271,7814,7,1650.000000000000000,588.000000000000000,MISSION,8,08,12,9,616.000000000000000,100.000000000000000,1550.000000000000000,17,3644,19.000000000000000,7814,381.000000000000000,1062.000000000000000,249.000000000000000,23.000000000000000,262.000000000000000
272,7815,18,1129.000000000000000,72.000000000000000,UPRMKT/EURKA,8,08,12,9,932.000000000000000,39.000000000000000,1090.000000000000000,17,3816,0.000000000000000,7815,109.000000000000000,1057.000000000000000,26.000000000000000,5.000000000000000,18.000000000000000
273,7816,13,951.000000000000000,71.000000000000000,UPRMKT/EURKA,8,08,12,9,776.000000000000000,33.000000000000000,918.000000000000000,17,3817,1.000000000000000,7816,90.000000000000000,880.000000000000000,22.000000000000000,3.000000000000000,26.000000000000000
274,7817,8,948.000000000000000,124.000000000000000,UPRMKT/EURKA,8,08,12,9,705.000000000000000,60.000000000000000,888.000000000000000,17,3823,0.000000000000000,7817,98.000000000000000,824.000000000000000,26.000000000000000,5.000000000000000,54.000000000000000
275,7818,6,1108.000000000000000,208.000000000000000,UPRMKT/EURKA,8,08,12,9,761.000000000000000,56.000000000000000,1052.000000000000000,17,3813,3.000000000000000,7818,149.000000000000000,900.000000000000000,36.000000000000000,8.000000000000000,95.000000000000000
276,7819,6,1054.000000000000000,176.000000000000000,MISSION,8,08,12,9,706.000000000000000,50.000000000000000,1004.000000000000000,17,3815,1.000000000000000,7819,173.000000000000000,878.000000000000000,55.000000000000000,13.000000000000000,56.000000000000000
277,7821,13,1161.000000000000000,106.000000000000000,UPRMKT/EURKA,8,08,12,9,947.000000000000000,52.000000000000000,1109.000000000000000,17,3819,1.000000000000000,7821,107.000000000000000,1055.000000000000000,18.000000000000000,5.000000000000000,31.000000000000000
278,7822,10,1059.000000000000000,95.000000000000000,UPRMKT/EURKA,8,08,12,9,831.000000000000000,37.000000000000000,1022.000000000000000,17,3821,1.000000000000000,7822,114.000000000000000,964.000000000000000,30.000000000000000,11.000000000000000,35.000000000000000
279,7823,6,1022.000000000000000,109.000000000000000,UPRMKT/EURKA,8,08,12,9,857.000000000000000,38.000000000000000,984.000000000000000,17,3822,4.000000000000000,7823,63.000000000000000,913.000000000000000,20.000000000000000,7.000000000000000,33.000000000000000
280,7824,4,963.000000000000000,139.000000000000000,UPRMKT/EURKA,8,08,12,9,681.000000000000000,64.000000000000000,899.000000000000000,17,3823,2.000000000000000,7824,122.000000000000000,824.000000000000000,42.000000000000000,4.000000000000000,48.000000000000000
281,7825,4,680.000000000000000,77.000000000000000,UPRMKT/EURKA,8,08,12,9,543.000000000000000,34.000000000000000,646.000000000000000,17,3824,2.000000000000000,7825,56.000000000000000,603.000000000000000,13.000000000000000,3.000000000000000,29.000000000000000
282,7826,6,918.000000000000000,137.000000000000000,MISSION,8,08,12,9,663.000000000000000,66.000000000000000,852.000000000000000,17,3825,1.000000000000000,7826,103.000000000000000,781.000000000000000,23.000000000000000,3.000000000000000,59.000000000000000
283,7827,8,1325.000000000000000,363.000000000000000,MISSION,8,08,12,9,844.000000000000000,74.000000000000000,1251.000000000000000,17,3833,4.000000000000000,7827,173.000000000000000,962.000000000000000,41.000000000000000,24.000000000000000,165.000000000000000
284,7828,20,1276.000000000000000,121.000000000000000,UPRMKT/EURKA,8,08,12,9,979.000000000000000,43.000000000000000,1233.000000000000000,17,3826,2.000000000000000,7828,182.000000000000000,1155.000000000000000,31.000000000000000,1.000000000000000,38.000000000000000
285,7829,12,1088.000000000000000,102.000000000000000,UPRMKT/EURKA,8,08,12,9,888.000000000000000,44.000000000000000,1044.000000000000000,17,3827,3.000000000000000,7829,106.000000000000000,986.000000000000000,21.000000000000000,6.000000000000000,20.000000000000000
286,7831,6,1066.000000000000000,72.000000000000000,UPRMKT/EURKA,8,08,12,9,862.000000000000000,47.000000000000000,1019.000000000000000,17,3828,4.000000000000000,7831,111.000000000000000,994.000000000000000,19.000000000000000,3.000000000000000,20.000000000000000
287,7832,8,977.000000000000000,76.000000000000000,UPRMKT/EURKA,8,08,12,9,838.000000000000000,33.000000000000000,944.000000000000000,17,3832,0.000000000000000,7832,64.000000000000000,901.000000000000000,12.000000000000000,3.000000000000000,27.000000000000000
288,7833,10,934.000000000000000,83.000000000000000,MISSION,8,08,12,9,752.000000000000000,48.000000000000000,886.000000000000000,17,3834,0.000000000000000,7833,90.000000000000000,851.000000000000000,15.000000000000000,4.000000000000000,25.000000000000000
289,7834,7,1146.000000000000000,252.000000000000000,MISSION,8,08,12,9,785.000000000000000,59.000000000000000,1087.000000000000000,17,3833,1.000000000000000,7834,152.000000000000000,894.000000000000000,29.000000000000000,7.000000000000000,113.000000000000000
290,7835,12,1064.000000000000000,124.000000000000000,NOE VALLEY,8,08,12,9,685.000000000000000,69.000000000000000,995.000000000000000,17,3835,4.000000000000000,7835,223.000000000000000,940.000000000000000,43.000000000000000,6.000000000000000,34.000000000000000
291,7836,11,1367.000000000000000,154.000000000000000,NOE VALLEY,8,08,12,9,963.000000000000000,62.000000000000000,1305.000000000000000,17,3836,5.000000000000000,7836,220.000000000000000,1213.000000000000000,39.000000000000000,8.000000000000000,70.000000000000000
292,7837,11,1148.000000000000000,83.000000000000000,NOE VALLEY,8,08,12,9,905.000000000000000,70.000000000000000,1078.000000000000000,17,3837,2.000000000000000,7837,123.000000000000000,1065.000000000000000,17.000000000000000,9.000000000000000,22.000000000000000
293,7838,9,1150.000000000000000,71.000000000000000,NOE VALLEY,8,08,12,9,982.000000000000000,53.000000000000000,1097.000000000000000,17,3838,0.000000000000000,7838,83.000000000000000,1079.000000000000000,14.000000000000000,3.000000000000000,15.000000000000000
294,7839,11,1088.000000000000000,76.000000000000000,NOE VALLEY,8,08,12,9,935.000000000000000,31.000000000000000,1057.000000000000000,17,3831,2.000000000000000,7839,93.000000000000000,1012.000000000000000,9.000000000000000,1.000000000000000,17.000000000000000
295,7841,9,1136.000000000000000,82.000000000000000,NOE VALLEY,8,08,12,9,904.000000000000000,57.000000000000000,1079.000000000000000,17,3842,2.000000000000000,7841,110.000000000000000,1054.000000000000000,31.000000000000000,8.000000000000000,24.000000000000000
296,7842,14,1232.000000000000000,236.000000000000000,MISSION,8,08,12,9,956.000000000000000,53.000000000000000,1179.000000000000000,17,3849,4.000000000000000,7842,102.000000000000000,996.000000000000000,18.000000000000000,6.000000000000000,93.000000000000000
297,7843,4,1051.000000000000000,255.000000000000000,MISSION,8,08,12,9,784.000000000000000,53.000000000000000,998.000000000000000,17,3844,0.000000000000000,7843,95.000000000000000,796.000000000000000,19.000000000000000,3.000000000000000,97.000000000000000
298,7844,5,916.000000000000000,172.000000000000000,MISSION,8,08,12,9,661.000000000000000,66.000000000000000,850.000000000000000,17,3843,0.000000000000000,7844,80.000000000000000,744.000000000000000,12.000000000000000,5.000000000000000,92.000000000000000
299,7845,9,1212.000000000000000,98.000000000000000,NOE VALLEY,8,08,12,9,999.000000000000000,48.000000000000000,1164.000000000000000,17,3845,1.000000000000000,7845,119.000000000000000,1114.000000000000000,11.000000000000000,9.000000000000000,25.000000000000000
300,7846,8,1222.000000000000000,118.000000000000000,NOE VALLEY,8,08,12,9,1018.000000000000000,54.000000000000000,1168.000000000000000,17,3839,2.000000000000000,7846,114.000000000000000,1104.000000000000000,7.000000000000000,8.000000000000000,19.000000000000000
301,7847,7,1155.000000000000000,126.000000000000000,NOE VALLEY,8,08,12,9,923.000000000000000,69.000000000000000,1086.000000000000000,17,3829,0.000000000000000,7847,125.000000000000000,1029.000000000000000,5.000000000000000,5.000000000000000,28.000000000000000
302,7848,9,1192.000000000000000,95.000000000000000,NOE VALLEY,8,08,12,9,976.000000000000000,61.000000000000000,1131.000000000000000,17,3841,1.000000000000000,7848,116.000000000000000,1097.000000000000000,14.000000000000000,1.000000000000000,23.000000000000000
303,7849,10,1226.000000000000000,122.000000000000000,NOE VALLEY,8,08,12,9,989.000000000000000,72.000000000000000,1154.000000000000000,17,3848,0.000000000000000,7849,112.000000000000000,1104.000000000000000,17.000000000000000,4.000000000000000,32.000000000000000
304,7851,10,588.000000000000000,47.000000000000000,DIAMD HTS,8,08,12,9,261.000000000000000,25.000000000000000,563.000000000000000,17,3857,2.000000000000000,7851,257.000000000000000,541.000000000000000,26.000000000000000,1.000000000000000,16.000000000000000
305,7852,6,787.000000000000000,60.000000000000000,DIAMD HTS,8,08,12,9,524.000000000000000,47.000000000000000,740.000000000000000,17,3852,1.000000000000000,7852,169.000000000000000,727.000000000000000,26.000000000000000,2.000000000000000,18.000000000000000
306,7853,7,1229.000000000000000,183.000000000000000,DIAMD HTS,8,08,12,9,787.000000000000000,90.000000000000000,1139.000000000000000,17,3858,17.000000000000000,7853,139.000000000000000,1046.000000000000000,135.000000000000000,3.000000000000000,58.000000000000000
307,7854,8,1218.000000000000000,116.000000000000000,NOE VALLEY,8,08,12,9,913.000000000000000,94.000000000000000,1124.000000000000000,17,3846,1.000000000000000,7854,154.000000000000000,1102.000000000000000,15.000000000000000,3.000000000000000,38.000000000000000
308,7855,9,1253.000000000000000,130.000000000000000,NOE VALLEY,8,08,12,9,994.000000000000000,56.000000000000000,1197.000000000000000,17,3847,2.000000000000000,7855,144.000000000000000,1123.000000000000000,10.000000000000000,3.000000000000000,44.000000000000000
309,7856,8,1089.000000000000000,198.000000000000000,NOE VALLEY,8,08,12,9,817.000000000000000,60.000000000000000,1029.000000000000000,17,3856,0.000000000000000,7856,121.000000000000000,891.000000000000000,26.000000000000000,6.000000000000000,59.000000000000000
310,7857,15,1372.000000000000000,256.000000000000000,NOE VALLEY,8,08,12,9,1035.000000000000000,73.000000000000000,1299.000000000000000,17,3851,0.000000000000000,7857,146.000000000000000,1116.000000000000000,31.000000000000000,5.000000000000000,82.000000000000000
311,7858,7,1110.000000000000000,313.000000000000000,MISSION,8,08,12,9,715.000000000000000,92.000000000000000,1018.000000000000000,17,3911,1.000000000000000,7858,126.000000000000000,797.000000000000000,35.000000000000000,3.000000000000000,138.000000000000000
312,7859,10,1159.000000000000000,73.000000000000000,DIAMD HTS,8,08,12,9,890.000000000000000,56.000000000000000,1103.000000000000000,17,3854,1.000000000000000,7859,158.000000000000000,1086.000000000000000,23.000000000000000,5.000000000000000,26.000000000000000
313,7861,8,1167.000000000000000,153.000000000000000,DIAMD HTS,8,08,12,9,936.000000000000000,61.000000000000000,1106.000000000000000,17,3855,5.000000000000000,7861,100.000000000000000,1014.000000000000000,14.000000000000000,6.000000000000000,45.000000000000000
314,7862,8,1119.000000000000000,152.000000000000000,NOE VALLEY,8,08,12,9,908.000000000000000,57.000000000000000,1062.000000000000000,17,3855,0.000000000000000,7862,99.000000000000000,967.000000000000000,17.000000000000000,4.000000000000000,34.000000000000000
315,7863,12,1368.000000000000000,367.000000000000000,NOE VALLEY,8,08,12,9,983.000000000000000,76.000000000000000,1292.000000000000000,17,3861,0.000000000000000,7863,160.000000000000000,1001.000000000000000,24.000000000000000,6.000000000000000,119.000000000000000
316,7864,7,1155.000000000000000,214.000000000000000,NOE VALLEY,8,08,12,9,884.000000000000000,65.000000000000000,1090.000000000000000,17,3859,1.000000000000000,7864,143.000000000000000,941.000000000000000,14.000000000000000,6.000000000000000,42.000000000000000
317,7865,12,1117.000000000000000,255.000000000000000,NOE VALLEY,8,08,12,9,877.000000000000000,45.000000000000000,1072.000000000000000,17,3865,3.000000000000000,7865,104.000000000000000,862.000000000000000,17.000000000000000,9.000000000000000,62.000000000000000
318,7866,14,881.000000000000000,66.000000000000000,DIAMD HTS,8,08,12,9,533.000000000000000,26.000000000000000,855.000000000000000,17,3862,0.000000000000000,7866,247.000000000000000,815.000000000000000,60.000000000000000,3.000000000000000,12.000000000000000
319,7867,14,1217.000000000000000,196.000000000000000,DIAMD HTS,8,08,12,9,805.000000000000000,89.000000000000000,1128.000000000000000,17,3866,3.000000000000000,7867,137.000000000000000,1021.000000000000000,130.000000000000000,5.000000000000000,48.000000000000000
320,7868,9,1180.000000000000000,203.000000000000000,DIAMD HTS,8,08,12,9,682.000000000000000,82.000000000000000,1098.000000000000000,17,3863,5.000000000000000,7868,160.000000000000000,977.000000000000000,186.000000000000000,11.000000000000000,54.000000000000000
321,7869,9,1109.000000000000000,119.000000000000000,S BERNAL HTS,8,08,12,9,914.000000000000000,56.000000000000000,1053.000000000000000,17,3864,0.000000000000000,7869,99.000000000000000,990.000000000000000,8.000000000000000,0.000000000000000,32.000000000000000
322,7871,27,1218.000000000000000,124.000000000000000,DIAMD HTS,8,08,12,9,809.000000000000000,71.000000000000000,1147.000000000000000,17,3869,4.000000000000000,7871,281.000000000000000,1094.000000000000000,33.000000000000000,2.000000000000000,18.000000000000000
323,7872,16,1183.000000000000000,156.000000000000000,S BERNAL HTS,8,08,12,9,901.000000000000000,79.000000000000000,1104.000000000000000,17,3867,1.000000000000000,7872,141.000000000000000,1027.000000000000000,23.000000000000000,3.000000000000000,35.000000000000000
324,7873,18,1184.000000000000000,184.000000000000000,S BERNAL HTS,8,08,12,9,883.000000000000000,87.000000000000000,1097.000000000000000,17,3868,0.000000000000000,7873,114.000000000000000,1000.000000000000000,31.000000000000000,12.000000000000000,57.000000000000000
325,7874,26,863.000000000000000,313.000000000000000,S BERNAL HTS,8,08,12,9,411.000000000000000,66.000000000000000,797.000000000000000,17,3935,8.000000000000000,7874,266.000000000000000,550.000000000000000,9.000000000000000,2.000000000000000,101.000000000000000
326,7875,7,1107.000000000000000,513.000000000000000,S BERNAL HTS,8,08,12,9,567.000000000000000,93.000000000000000,1014.000000000000000,17,3935,3.000000000000000,7875,193.000000000000000,594.000000000000000,35.000000000000000,10.000000000000000,206.000000000000000
327,7901,17,2267.000000000000000,1362.000000000000000,MISSION,9,09,12,9,1160.000000000000000,188.000000000000000,2079.000000000000000,17,3632,4.000000000000000,7901,242.000000000000000,905.000000000000000,57.000000000000000,148.000000000000000,468.000000000000000
328,7902,27,1113.000000000000000,568.000000000000000,MISSION,9,09,12,9,552.000000000000000,57.000000000000000,1056.000000000000000,17,3634,10.000000000000000,7902,153.000000000000000,545.000000000000000,11.000000000000000,19.000000000000000,311.000000000000000
329,7903,7,1367.000000000000000,627.000000000000000,MISSION,9,09,12,9,618.000000000000000,94.000000000000000,1273.000000000000000,17,3645,6.000000000000000,7903,195.000000000000000,740.000000000000000,108.000000000000000,44.000000000000000,302.000000000000000
330,7904,10,1516.000000000000000,773.000000000000000,MISSION,9,09,12,9,758.000000000000000,87.000000000000000,1429.000000000000000,17,3646,4.000000000000000,7904,256.000000000000000,743.000000000000000,64.000000000000000,11.000000000000000,336.000000000000000
331,7905,20,1343.000000000000000,326.000000000000000,MISSION,9,09,12,9,789.000000000000000,81.000000000000000,1262.000000000000000,17,3647,4.000000000000000,7905,258.000000000000000,1017.000000000000000,95.000000000000000,3.000000000000000,113.000000000000000
332,7906,8,1729.000000000000000,944.000000000000000,MISSION,9,09,12,9,891.000000000000000,112.000000000000000,1617.000000000000000,17,3646,2.000000000000000,7906,213.000000000000000,785.000000000000000,31.000000000000000,44.000000000000000,436.000000000000000
333,7907,10,1661.000000000000000,732.000000000000000,MISSION,9,09,12,9,931.000000000000000,90.000000000000000,1571.000000000000000,17,3902,2.000000000000000,7907,217.000000000000000,929.000000000000000,48.000000000000000,14.000000000000000,359.000000000000000
334,7908,6,1720.000000000000000,888.000000000000000,MISSION,9,09,12,9,919.000000000000000,98.000000000000000,1622.000000000000000,17,3903,2.000000000000000,7908,190.000000000000000,832.000000000000000,28.000000000000000,40.000000000000000,443.000000000000000
335,7909,5,1361.000000000000000,629.000000000000000,MISSION,9,09,12,9,748.000000000000000,85.000000000000000,1276.000000000000000,17,3904,2.000000000000000,7909,100.000000000000000,732.000000000000000,34.000000000000000,12.000000000000000,380.000000000000000
336,7911,9,1699.000000000000000,841.000000000000000,MISSION,9,09,12,9,869.000000000000000,159.000000000000000,1540.000000000000000,17,3905,2.000000000000000,7911,192.000000000000000,858.000000000000000,51.000000000000000,8.000000000000000,418.000000000000000
337,7912,7,1779.000000000000000,908.000000000000000,MISSION,9,09,12,9,955.000000000000000,105.000000000000000,1674.000000000000000,17,3906,6.000000000000000,7912,230.000000000000000,871.000000000000000,44.000000000000000,29.000000000000000,410.000000000000000
338,7913,7,1490.000000000000000,748.000000000000000,MISSION,9,09,12,9,890.000000000000000,104.000000000000000,1386.000000000000000,17,3907,4.000000000000000,7913,136.000000000000000,742.000000000000000,39.000000000000000,22.000000000000000,295.000000000000000
339,7914,6,1627.000000000000000,980.000000000000000,MISSION,9,09,12,9,934.000000000000000,104.000000000000000,1523.000000000000000,17,3908,3.000000000000000,7914,102.000000000000000,647.000000000000000,19.000000000000000,10.000000000000000,455.000000000000000
340,7915,8,1673.000000000000000,910.000000000000000,MISSION,9,09,12,9,880.000000000000000,85.000000000000000,1588.000000000000000,17,3909,1.000000000000000,7915,234.000000000000000,763.000000000000000,24.000000000000000,9.000000000000000,440.000000000000000
341,7916,11,1329.000000000000000,548.000000000000000,MISSION,9,09,12,9,772.000000000000000,73.000000000000000,1256.000000000000000,17,3906,3.000000000000000,7916,159.000000000000000,781.000000000000000,37.000000000000000,12.000000000000000,273.000000000000000
342,7917,8,1757.000000000000000,903.000000000000000,MISSION,9,09,12,9,928.000000000000000,164.000000000000000,1593.000000000000000,17,3912,2.000000000000000,7917,197.000000000000000,854.000000000000000,27.000000000000000,15.000000000000000,424.000000000000000
343,7918,6,1584.000000000000000,863.000000000000000,MISSION,9,09,12,9,865.000000000000000,90.000000000000000,1494.000000000000000,17,3913,4.000000000000000,7918,149.000000000000000,721.000000000000000,40.000000000000000,23.000000000000000,413.000000000000000
344,7919,11,1425.000000000000000,766.000000000000000,MISSION,9,09,12,9,771.000000000000000,118.000000000000000,1307.000000000000000,17,3917,3.000000000000000,7919,154.000000000000000,659.000000000000000,32.000000000000000,12.000000000000000,335.000000000000000
345,7921,10,2188.000000000000000,1464.000000000000000,MISSION,9,09,12,9,903.000000000000000,137.000000000000000,2051.000000000000000,17,3913,27.000000000000000,7921,151.000000000000000,724.000000000000000,188.000000000000000,25.000000000000000,757.000000000000000
346,7922,9,1645.000000000000000,940.000000000000000,MISSION,9,09,12,9,867.000000000000000,75.000000000000000,1570.000000000000000,17,3914,0.000000000000000,7922,152.000000000000000,705.000000000000000,34.000000000000000,29.000000000000000,488.000000000000000
347,7923,8,1622.000000000000000,829.000000000000000,MISSION,9,09,12,9,885.000000000000000,107.000000000000000,1515.000000000000000,17,3619,14.000000000000000,7923,174.000000000000000,793.000000000000000,48.000000000000000,25.000000000000000,369.000000000000000
348,7924,9,1628.000000000000000,861.000000000000000,MISSION,9,09,12,9,735.000000000000000,111.000000000000000,1517.000000000000000,17,3916,1.000000000000000,7924,285.000000000000000,767.000000000000000,33.000000000000000,23.000000000000000,440.000000000000000
349,7925,13,1053.000000000000000,436.000000000000000,N BERNAL HTS,9,09,12,9,601.000000000000000,43.000000000000000,1010.000000000000000,17,3919,4.000000000000000,7925,164.000000000000000,617.000000000000000,33.000000000000000,10.000000000000000,198.000000000000000
350,7926,9,1431.000000000000000,554.000000000000000,N BERNAL HTS,9,09,12,9,890.000000000000000,86.000000000000000,1345.000000000000000,17,3921,6.000000000000000,7926,120.000000000000000,877.000000000000000,88.000000000000000,34.000000000000000,207.000000000000000
351,7927,10,1060.000000000000000,297.000000000000000,N BERNAL HTS,9,09,12,9,767.000000000000000,45.000000000000000,1015.000000000000000,17,3924,0.000000000000000,7927,86.000000000000000,763.000000000000000,15.000000000000000,10.000000000000000,137.000000000000000
352,7928,24,1273.000000000000000,355.000000000000000,N BERNAL HTS,9,09,12,9,874.000000000000000,105.000000000000000,1168.000000000000000,17,3924,0.000000000000000,7928,96.000000000000000,918.000000000000000,32.000000000000000,5.000000000000000,161.000000000000000
353,7929,12,1141.000000000000000,210.000000000000000,N BERNAL HTS,9,09,12,9,823.000000000000000,86.000000000000000,1055.000000000000000,17,3923,5.000000000000000,7929,144.000000000000000,931.000000000000000,26.000000000000000,9.000000000000000,48.000000000000000
354,7931,24,981.000000000000000,137.000000000000000,N BERNAL HTS,9,09,12,9,692.000000000000000,67.000000000000000,914.000000000000000,17,3924,2.000000000000000,7931,111.000000000000000,844.000000000000000,70.000000000000000,3.000000000000000,36.000000000000000
355,7932,13,765.000000000000000,175.000000000000000,N BERNAL HTS,9,09,12,9,504.000000000000000,50.000000000000000,715.000000000000000,17,3926,2.000000000000000,7932,110.000000000000000,590.000000000000000,43.000000000000000,4.000000000000000,52.000000000000000
356,7933,42,4.000000000000000,0.000000000000000,BAYVW/HTRSPT,9,09,12,9,2.000000000000000,1.000000000000000,3.000000000000000,17,3012,0.000000000000000,7933,0.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
357,7934,10,1285.000000000000000,420.000000000000000,N BERNAL HTS,9,09,12,9,827.000000000000000,103.000000000000000,1182.000000000000000,17,3922,7.000000000000000,7934,143.000000000000000,865.000000000000000,29.000000000000000,17.000000000000000,159.000000000000000
358,7935,13,1310.000000000000000,190.000000000000000,N BERNAL HTS,9,09,12,9,1028.000000000000000,51.000000000000000,1259.000000000000000,17,3927,4.000000000000000,7935,97.000000000000000,1120.000000000000000,38.000000000000000,12.000000000000000,80.000000000000000
359,7936,13,1239.000000000000000,310.000000000000000,N BERNAL HTS,9,09,12,9,864.000000000000000,68.000000000000000,1171.000000000000000,17,3928,5.000000000000000,7936,121.000000000000000,929.000000000000000,57.000000000000000,7.000000000000000,117.000000000000000
360,7937,15,1337.000000000000000,378.000000000000000,N BERNAL HTS,9,09,12,9,733.000000000000000,99.000000000000000,1238.000000000000000,17,3929,8.000000000000000,7937,271.000000000000000,959.000000000000000,61.000000000000000,23.000000000000000,142.000000000000000
361,7938,8,1353.000000000000000,587.000000000000000,S BERNAL HTS,9,09,12,9,632.000000000000000,128.000000000000000,1225.000000000000000,17,3931,13.000000000000000,7938,170.000000000000000,766.000000000000000,120.000000000000000,7.000000000000000,283.000000000000000
362,7939,11,956.000000000000000,225.000000000000000,S BERNAL HTS,9,09,12,9,669.000000000000000,71.000000000000000,885.000000000000000,17,3932,8.000000000000000,7939,113.000000000000000,731.000000000000000,30.000000000000000,4.000000000000000,61.000000000000000
363,7941,16,1121.000000000000000,290.000000000000000,S BERNAL HTS,9,09,12,9,587.000000000000000,74.000000000000000,1047.000000000000000,17,3933,6.000000000000000,7941,269.000000000000000,831.000000000000000,74.000000000000000,7.000000000000000,104.000000000000000
364,7942,45,1419.000000000000000,459.000000000000000,S BERNAL HTS,9,09,12,9,548.000000000000000,78.000000000000000,1341.000000000000000,17,3934,2.000000000000000,7942,434.000000000000000,960.000000000000000,113.000000000000000,25.000000000000000,219.000000000000000
365,7943,19,804.000000000000000,278.000000000000000,S BERNAL HTS,9,09,12,9,423.000000000000000,68.000000000000000,736.000000000000000,17,3936,3.000000000000000,7943,172.000000000000000,526.000000000000000,22.000000000000000,1.000000000000000,115.000000000000000
366,7944,8,1361.000000000000000,552.000000000000000,S BERNAL HTS,9,09,12,9,763.000000000000000,88.000000000000000,1273.000000000000000,17,3937,0.000000000000000,7944,240.000000000000000,809.000000000000000,18.000000000000000,5.000000000000000,247.000000000000000
367,7945,11,1474.000000000000000,484.000000000000000,S BERNAL HTS,9,09,12,9,574.000000000000000,83.000000000000000,1391.000000000000000,17,3937,27.000000000000000,7945,403.000000000000000,990.000000000000000,185.000000000000000,9.000000000000000,193.000000000000000
368,7946,15,1958.000000000000000,468.000000000000000,PORTOLA,9,09,12,9,466.000000000000000,80.000000000000000,1878.000000000000000,17,2901,32.000000000000000,7946,1118.000000000000000,1490.000000000000000,43.000000000000000,4.000000000000000,215.000000000000000
369,7947,26,2100.000000000000000,467.000000000000000,PORTOLA,9,09,12,9,373.000000000000000,55.000000000000000,2045.000000000000000,17,2902,2.000000000000000,7947,1315.000000000000000,1633.000000000000000,84.000000000000000,11.000000000000000,260.000000000000000
370,7948,16,1665.000000000000000,399.000000000000000,PORTOLA,9,09,12,9,491.000000000000000,74.000000000000000,1591.000000000000000,17,2903,5.000000000000000,7948,831.000000000000000,1266.000000000000000,74.000000000000000,13.000000000000000,177.000000000000000
371,7949,12,1248.000000000000000,175.000000000000000,PORTOLA,9,09,12,9,223.000000000000000,23.000000000000000,1225.000000000000000,17,2905,11.000000000000000,7949,856.000000000000000,1073.000000000000000,55.000000000000000,2.000000000000000,78.000000000000000
372,7951,15,1793.000000000000000,396.000000000000000,PORTOLA,9,09,12,9,448.000000000000000,52.000000000000000,1741.000000000000000,17,2905,2.000000000000000,7951,1033.000000000000000,1397.000000000000000,91.000000000000000,5.000000000000000,162.000000000000000
373,7952,14,2134.000000000000000,585.000000000000000,PORTOLA,9,09,12,9,411.000000000000000,65.000000000000000,2069.000000000000000,17,2906,3.000000000000000,7952,1295.000000000000000,1549.000000000000000,44.000000000000000,10.000000000000000,306.000000000000000
374,7953,8,1421.000000000000000,244.000000000000000,PORTOLA,9,09,12,9,410.000000000000000,83.000000000000000,1338.000000000000000,17,2904,6.000000000000000,7953,741.000000000000000,1177.000000000000000,55.000000000000000,8.000000000000000,118.000000000000000
375,7954,2,0.000000000000000,0.000000000000000,VISITA VLY,9,09,12,8,0.000000000000000,0.000000000000000,0.000000000000000,17,2001,0.000000000000000,7954,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
376,7955,16,1744.000000000000000,274.000000000000000,PORTOLA,9,09,12,9,376.000000000000000,58.000000000000000,1686.000000000000000,17,2002,8.000000000000000,7955,1108.000000000000000,1470.000000000000000,87.000000000000000,8.000000000000000,99.000000000000000
377,7956,15,1959.000000000000000,510.000000000000000,PORTOLA,9,09,12,9,306.000000000000000,52.000000000000000,1907.000000000000000,17,2004,5.000000000000000,7956,1202.000000000000000,1449.000000000000000,73.000000000000000,8.000000000000000,313.000000000000000
