precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9726,123,87,1,606,0,782,387
9727,170,26,1,396,0,454,197
9728,397,55,1,805,0,937,347
9729,379,53,1,708,2,802,266
9731,257,26,1,485,0,548,199
9732,37,1,1,71,0,76,33
9733,70,15,1,204,0,221,120
9734,238,42,1,535,0,603,238
9735,331,50,1,699,1,807,311
9736,278,29,1,651,1,729,336
9737,273,56,1,715,1,782,382
9738,186,73,1,680,0,850,411
9739,129,76,1,681,1,912,472
9741,95,169,1,679,1,1064,412
9742,215,58,1,530,0,669,254
9743,179,88,1,907,0,1159,632
9744,130,77,1,763,0,968,528
9745,131,83,1,762,0,1052,540
9746,330,44,1,783,0,903,392
9747,223,75,1,797,0,989,495
9748,269,66,1,809,1,981,463
9749,167,59,1,686,0,969,453
9751,337,77,1,908,0,1011,478
9752,228,39,1,626,0,721,355
9753,165,46,1,636,0,777,425
9754,170,45,1,648,0,744,420
9755,148,33,1,492,0,605,310
9756,209,71,1,784,0,980,494
9801,99,29,1,339,0,434,207
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
