precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9748,431,89,1,809,1,981,278
9749,348,76,1,686,0,969,255
9751,464,118,1,908,1,1011,309
9752,343,60,1,626,0,721,219
9753,377,68,1,636,2,777,189
9754,396,64,1,648,0,744,175
9755,275,49,1,492,0,605,167
9756,370,104,1,784,0,980,300
9801,194,41,1,339,0,434,100
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
