precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9731,318,46,1,485,0,548,119
9732,51,4,1,71,0,76,16
9733,122,23,1,204,0,221,63
9734,341,53,1,535,0,603,128
9735,431,82,1,699,0,807,179
9736,394,69,1,651,1,729,182
9737,381,66,1,715,0,782,268
9738,317,95,1,680,0,850,259
9739,274,102,1,681,0,912,307
9741,211,164,1,679,1,1064,304
9742,302,75,1,530,1,669,150
9743,373,119,1,907,0,1159,409
9744,327,113,1,763,1,968,313
9745,294,113,1,762,0,1052,351
9746,489,82,1,783,0,903,205
9747,369,101,1,797,1,989,325
9748,434,86,1,809,0,981,284
9749,278,91,1,686,1,969,311
9751,482,103,1,908,1,1011,308
9752,329,53,1,626,0,721,238
9753,316,65,1,636,0,777,258
9754,305,73,1,648,0,744,259
9755,252,44,1,492,0,605,195
9756,367,109,1,784,0,980,302
9801,154,48,1,339,0,434,136
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
